index,dataset,path,audio_duration,processing_time,rtf,ground_truth,model_id,phowhisper_transcription
82,dolly-vn/dolly-audio-1000h-vietnamese,290315d5-8825-4495-be87-a363bc0e75a1.wav,1.888,0.12478777999058366,0.06609522245263966,Những cơn đau chậm lại.,vinai/PhoWhisper-small,những cơn đau chậm lại.
83,dolly-vn/dolly-audio-1000h-vietnamese,42f87373-8ea5-4d5e-903a-c0378c6c1546.wav,2.9226666666666667,0.24541369907092303,0.08396910324050742,Con quái vật làu bàu và đổ gục xuống trong màn bụi.,vinai/PhoWhisper-small,con quái vật lòng bầu và đổ gục xuống trong màn bụi.
84,dolly-vn/dolly-audio-1000h-vietnamese,74711e7f-318a-46e8-abc3-9040b713e7e2.wav,6.741333333333333,0.5699129569111392,0.08454009447851155,"Bên cạnh ông, nhờ sự che chở hình như có kết quả tốt của Bộ giáp Elhaz, hai thầy Phù thủy đang tung bùa yểm chống lại kẻ thù.",vinai/PhoWhisper-small,bên cạnh ông nhờ sự che chở hình như có kết quả tốt của bộ giáp e lát hai thầy phù thủy đang tung bùa yểm trống lại kẻ thù.
85,dolly-vn/dolly-audio-1000h-vietnamese,a5536558-7df1-40d9-b139-38ec8bdb378a.wav,1.8026666666666666,0.14078968507237732,0.07810078683748742,Rút Lui Khi Đã Thành Công tám.,vinai/PhoWhisper-small,sút lui khi đã thành công tám.
86,dolly-vn/dolly-audio-1000h-vietnamese,a444fce7-0fdc-431e-b487-642eb2b2084d.wav,7.605333333333333,0.5731660750461742,0.07536370201343455,"Phía đằng trước, được bảo vệ bởi tư thế huyền diệu Naudhiz, ba thầy Phù thủy khác đang đối đầu với lũ Ork sùi bọt mép.",vinai/PhoWhisper-small,phía đằng trước được bảo vệ bởi tư thế huyền diệu lao đít ba thầy phù thủy khác đang đối đầu với lũ óc sùi bọt mép.
87,dolly-vn/dolly-audio-1000h-vietnamese,ef690e3b-004c-4d1f-9047-a0d51fd545aa.wav,3.7333333333333334,0.22233038709964603,0.05955278225883376,Quách Gia Một Mưu Lược Gia Không Bao Giờ Tính Toán Sai một.,vinai/PhoWhisper-small,quách ra một mưu lược gia không bao giờ tính toán sai một.
88,dolly-vn/dolly-audio-1000h-vietnamese,92a008e0-91d3-4186-b81a-b054e07d8228.wav,2.24,0.22275688801892102,0.09944503929416115,Nàng với tay chụp chiếc mặt nạ úp lên mặt.,vinai/PhoWhisper-small,nàng với tay chụp chiếc mặt nạ úp lên mặt.
89,dolly-vn/dolly-audio-1000h-vietnamese,6feaf6c4-b465-4917-9c77-399f628d552d.wav,2.7093333333333334,0.23186852200888097,0.08558139345800232,Vị bác sĩ mở khóa hơi và chăm chú nhìn nàng.,vinai/PhoWhisper-small,vị bác sĩ mở khóa hơi và chăm chú nhìn nàng.
90,dolly-vn/dolly-audio-1000h-vietnamese,9d849bb9-d754-4d04-9de1-305cc935ba92.wav,2.058666666666667,0.14282463991548866,0.06937725384495887,"Độ một lát, cơn đau lại hết.",vinai/PhoWhisper-small,độ một lát cơn đau lại hết.
91,dolly-vn/dolly-audio-1000h-vietnamese,a6abeeef-b735-4ea5-bbd9-b2d8f6827611.wav,1.9306666666666668,0.14451599190942943,0.07485289636192823,Catherine mỉm cười. Không đau lắm.,vinai/PhoWhisper-small,catherine mỉm cười không đau lắm.
92,dolly-vn/dolly-audio-1000h-vietnamese,114a83dc-fc0a-4bb3-951e-1405d6b08073.wav,5.856,0.6076328689232469,0.10376244346366921,Sáu! Chỉ còn lại sáu thầy Phù thủy cầm cự được trên tổng số ba mươi người trong đoàn quân hôm lên đường ở Xứ Ys! Ông siết chặt nắm đấm.,vinai/PhoWhisper-small,sáu chỉ còn lại sáu thầy phù thủy cầm cự được trên tổng số ba mươi người trong đoàn quân hôm lên đường ở xứ ít ông siết chặt nắm đấm.
93,dolly-vn/dolly-audio-1000h-vietnamese,b5be98a3-d120-450a-9c82-6c50a90ee47c.wav,1.728,0.16737623699009418,0.09686124825815635,Em thích thứ hơi thuốc đó quá.,vinai/PhoWhisper-small,em thích thử hời thuốc đó quá.
94,dolly-vn/dolly-audio-1000h-vietnamese,044cc9a5-7224-4333-9150-632ca067c003.wav,3.3706666666666667,0.21015009889379144,0.06234674611168654,Vị bác sĩ mở khóa hơi và nhìn đồng hồ.,vinai/PhoWhisper-small,vị bác sĩ mở khóa hơi và nhìn đồng hồ.
95,dolly-vn/dolly-audio-1000h-vietnamese,dbdfd410-75ac-4423-99e9-3acb9afa0dec.wav,1.5146666666666666,0.13958226097747684,0.09215378145520038,Dự Đoán Về Tôn Sách năm.,vinai/PhoWhisper-small,dự đoán về tôn sách năm.
96,dolly-vn/dolly-audio-1000h-vietnamese,733fae9c-ca41-4b08-92e1-7294a4bb79bb.wav,5.44,0.3757816629949957,0.06907751157996245,Trên mặt đồng hồ có một kim quay theo sự điều khiển của tay quay. Em cần ngay bây giờ đấy Catherine nói.,vinai/PhoWhisper-small,trên mặt đồng hồ có một kim quay theo sự điều khiển của tay quay em cần ngay bây giờ đấy katharine nói.
97,dolly-vn/dolly-audio-1000h-vietnamese,9e0806da-33b6-464e-bfcf-559a6b5a0a20.wav,1.6213333333333333,0.15898548800032586,0.09805848355283256,Dùng Trí Đánh Bại Họ Viên sáu.,vinai/PhoWhisper-small,dùng chí đánh bại họ viên sáu.
98,dolly-vn/dolly-audio-1000h-vietnamese,28734362-3406-4146-b1eb-228e45bd4bbe.wav,2.4,0.1844151879195124,0.07683966163313016,Nàng ụp sát chiếc mặt nạ lên mặt.,vinai/PhoWhisper-small,nàng ụp sát trước mặt nạ lên mặt.
99,dolly-vn/dolly-audio-1000h-vietnamese,0141baa3-86bc-4cf7-bd8d-698b23577374.wav,1.8346666666666667,0.15088168997317553,0.08223929322665817,Tuổi Trẻ Chết Sớm chín.,vinai/PhoWhisper-small,túi trẻ chết sớm chín.
